relevancia;persistencia;raciocinio;comparacoes;crencasAtivas;movimentacoes;utilidade;cpu;memoria
Linha base ; Obliterante ; BBGP ;3718,9622;1,55125;575,74;0,21324809;0,516331874;0,008452187
Linha base ; Obliterante ; BBGP ;3775,4597;1,55775;574,30176;0,21324809;0,514177394;0,008414789
Linha base ; Obliterante ; BBGP ;5368,4785;1,63625;891,7555;0,22212805;0,509893339;0,005840062
Linha base ; Obliterante ; BBGP ;4215,5464;1,57475;691,9505;0,21324809;0,508626703;0,007193142
Linha base ; Obliterante ; BBGP ;4832,299;1,5605;820,95325;0,638061;0,490658856;0,005870903
Linha base ; Obliterante ; BBGP ;3906,7256;1,62075;579,376;0,21091582;0,488785933;0,0081666
Linha base ; Obliterante ; BBGP ;3452,5083;1,4385;584,123;0,18546045;0,484247107;0,007495255
Linha base ; Obliterante ; BBGP ;4298,251;1,65875;600,06226;0,2136463;0,483771185;0,007791683
Linha base ; Obliterante ; BBGP ;4082,4094;1,46825;682,32275;0,18468213;0,472444141;0,00636062
Linha base ; Obliterante ; BBGP ;3369,0784;1,41;581,9745;0,17729692;0,78714805;0,012078576
Linha base ; Obliterante ; BBGP ;4307,7065;1,67925;607,0195;0,21091582;0,786263512;0,012722542
Linha base ; Obliterante ; BBGP ;4236,133;1,7045;608,114;0,2136463;0,78464405;0,012962976
Linha base ; Obliterante ; BBGP ;4250,701;1,537;723,2265;0,18546045;0,755356176;0,010110476
Linha base ; Obliterante ; BBGP ;4608,439;1,556;755,0347;0,18546045;0,746132656;0,00954851
Linha base ; Obliterante ; BBGP ;3841,0693;1,568;586,493;0,18531662;0,739848242;0,011952218
Linha base ; Obliterante ; BBGP ;3843,2222;1,5255;578,5725;0,17729692;0,72755076;0,011526482
Linha base ; Obliterante ; BBGP ;4241,118;1,59425;593,719;0,17729692;0,696176102;0,010904356
Linha base ; Obliterante ; BBGP ;3338,4058;1,399;579,7565;0,15448613;0,691267448;0,010585448
Linha base ; Obliterante ; BBGP ;3396,1797;1,36025;584,69226;0,13938265;0,641452184;0,009439854
Linha base ; Obliterante ; BBGP ;3188,5527;1,334;578,52374;0,3076507;0,46124542;0,00685665
Linha base ; Obliterante ; BBGP ;3124,2678;1,32825;577,732;0,30371904;0,4573221;0,00682393
Linha base ; Obliterante ; BBGP ;3938,9475;1,4085;703,22473;0,025667386;0,114077276;1,46E-03
Customizado ; Reminiscente ; BBGP ;82246,414;32,678;788,2952;20,824778;0,509817648;0,018484344
Customizado ; Reminiscente ; BBGP ;47114,707;12,819;1616,109;9,429047;0,294220972;0,005960602
Customizado ; Reminiscente ; BBGP ;183124,22;53,807;3033,7368;19,125593;0,142179228;0,003583894
Customizado ; Reminiscente ; BBGP ;53421,67;15,08375;1781,4618;12,043952;0,3193888;0,006762818
Customizado ; Reminiscente ; BBGP ;67217,35;24,83875;15863,907;12,156181;0,19576156;0,002152904
Customizado ; Reminiscente ; BBGP ;95847,51;26,74525;2269,4507;17,710655;0,26487924;0,005976161
Customizado ; Reminiscente ; BBGP ;31749,666;15,13375;633,22723;6,0822144;0,160758948;0,006388556
