modeloDeRelevancia;tipoDeMemoria;tipoDeRaciocinio;comparacoes;memoria;movimentacoes;utilidade;eficienciaCpu;eficienciaMemoria
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;203395,69;191,2605;0;27,642633;0,14452872;0,013590571
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;150829,73;191,2605;0;27,642633;0,14452872;0,018327046
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;15896,422;2,215;698,585;1,8498881;0,83516395;0,008084373
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;17370,441;3,2955;420,031;3,2264044;0,97903335;0,014957311
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;174881,62;191,2605;0;27,642633;0,14452872;0,015806483
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;131638,55;52,454;381,3565;24,874477;0,4742151;0,018364038
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;7588,823;1,687;497,1815;2,7386348;1,6233757;0,02180331
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;203395,69;191,2605;0;27,642633;0,14452872;0,013590571
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;69877,89;21,6185;11201,305;5,3779926;0,24876808;0,002956713
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;11124,194;1,795;511,3;2,1418922;1,1932547;0,013191271
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;109087,14;23,0445;419,004;11,966062;0,51925886;0,010563524
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;7192,8267;2,6965;783,817;3,3125162;1,2284503;0,022037901
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;111510,625;51,37;273,3315;24,42262;0,47542575;0,021377606
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;10229,156;2,0605;644,132;1,1565686;0,56130487;0,006937826
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;203395,69;191,2605;0;27,642633;0,14452872;0,013590571
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;203395,69;191,2605;0;27,642633;0,14452872;0,013590571
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;3177,57;1,492;430,134;3,9007223;2,6144252;0,052156292
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;203395,69;191,2605;0;27,642633;0,14452872;0,013590571
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;153792,75;48,2565;29924,94;3,890538;0,08062205;8,59E-04
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;14891,056;3,7075;458,8405;4,16412;1,1231612;0,021376979
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;18906,445;3,8475;520,3695;2,0904088;0,5433161;0,008670247
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;57130,793;26,4045;470,7685;9,952335;0,37691817;0,016094083
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;203395,69;191,2605;0;27,642633;0,14452872;0,013590571
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;113704,34;54,475;262,365;24,388653;0,4477036;0,02096542
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;11248,57;2,767;404,321;3,1830146;1,1503487;0,0208152
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;150829,73;191,2605;0;27,642633;0,14452872;0,018327046
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;174881,62;191,2605;0;27,642633;0,14452872;0,015806483
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;150829,73;191,2605;0;27,642633;0,14452872;0,018327046
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;174881,62;191,2605;0;27,642633;0,14452872;0,015806483
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;174561,72;65,622;21217,564;6,5826187;0,10031115;0,00170209
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;175751,38;60,9345;22933,74;11,597116;0,19032101;0,002862858
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;150829,73;191,2605;0;27,642633;0,14452872;0,018327046
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;203395,69;191,2605;0;27,642633;0,14452872;0,013590571
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;88388,625;52,5385;314,858;24,916965;0,47426105;0,027220588
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;150829,73;191,2605;0;27,642633;0,14452872;0,018327046
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;26218,129;12,967;493,905;3,4408345;0,26535317;0,011043473
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;8213,731;4,089;519,1015;1,9268745;0,47123367;0,014374569
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;150829,73;191,2605;0;27,642633;0,14452872;0,018327046
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;174881,62;191,2605;0;27,642633;0,14452872;0,015806483
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;203395,69;191,2605;0;27,642633;0,14452872;0,013590571
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;203395,69;191,2605;0;27,642633;0,14452872;0,013590571
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;203395,69;191,2605;0;27,642633;0,14452872;0,013590571
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;6110,697;2,588;424,944;3,4492414;1,3327826;0,033293396
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;174881,62;191,2605;0;27,642633;0,14452872;0,015806483
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;25015,713;3,8585;522,2245;1,5148828;0,39260924;0,005009871
