modeloDeRelevancia;tipoDeMemoria;tipoDeRaciocinio;comparacoes;memoria;movimentacoes;utilidade;eficienciaCpu;eficienciaMemoria
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;234552,62;230,80675;0;569,0393;2,4654362;0,24260624
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;234552,62;230,80675;0;602,5946;2,6108189;0,25691232
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;10435,13;1,5435;665,725;8,127709;5,2657657;0,047551658
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;286682,66;45,46;49628,324;259,62204;5,7109995;0,033158794
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;128312,22;25,62675;554,606;1172,1102;45,737762;0,8756352
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;160770,27;230,80675;0;653,918;2,8331842;0,40674067
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;218293,86;38,85575;2414,2742;572,06354;14,722751;0,2359642
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;11269,54;1,84925;585,98175;8,129748;4,3962407;0,047460906
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;8608,928;1,885;584,5315;8,129748;4,312864;0,056244723
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;103908,17;25,2985;761,88025;176,4417;6,9743934;0,1582054
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;234552,62;230,80675;0;237,72917;1,0299923;0,1013543
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;152247,4;33,38325;29881,617;105,22525;3,1520371;0,023328252
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;12765,819;2,02175;646,3837;6,7747874;3,3509521;0,035230935
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;92858,305;23,763;566,114;104,94188;4,4161882;0,10651895
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;41160,074;8,39125;617,4025;57,198875;6,8164907;0,120840736
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;190314,22;230,80675;0;1609,2415;6,972246;0,84557074
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;190314,22;230,80675;0;307,74295;1,333336;0,16170256
