relevancia;persistencia;raciocinio;comparacoes;crencasAtivas;movimentacoes;utilidade;cpu;memoria
Linha base ; Obliterante ; SOAR ;3985,7986;1,249;336,15375;0;0;0
Linha base ; Obliterante ; BBGP ;1584,7054;1,23875;361,066;0;0;0
Linha base ; Persistente ; BBGP ;44681,086;129,12425;0;11,197689;0,086720265;0,025061363
Linha base ; Obliterante ; BDI ;2873,7366;1,2135;336,01074;0;0;0
Linha base ; Reminiscente ; BDI ;54248,223;9,52225;6366,959;1,03356;0,10854158;8,77E-04
Linha base ; Persistente ; BDI ;53327,96;129,12425;0;11,197689;0,086720265;0,020997783
Linha base ; Reminiscente ; SOAR ;48269,227;29,13975;166,7655;10,376319;0,35608813;0,020778866
Linha base ; Reminiscente ; BBGP ;24693,834;29,12875;169,674;10,376319;0,3562226;0,039318275
Linha base ; Persistente ; SOAR ;64032,305;129,12425;0;11,197689;0,086720265;0,017487563
Linha base ; Persistente ; SOAR ;79422,74;136,41875;0;12,045518;0,08829811;0,015166333
Linha base ; Persistente ; BBGP ;51601,297;136,41875;0;12,045518;0,08829811;0,02334344
Linha base ; Obliterante ; SOAR ;4566,895;1,26675;366,197;0;0;0
Linha base ; Obliterante ; BDI ;2971,046;1,20925;370,68875;0;0;0
Linha base ; Reminiscente ; SOAR ;63829,504;28,82075;231,9175;11,6102915;0,40284488;0,017551811
Linha base ; Persistente ; BDI ;63778,445;136,41875;0;12,045518;0,08829811;0,018886503
Linha base ; Reminiscente ; BBGP ;29395,78;28,8265;230,06825;11,61071;0,40277904;0,036630936
Linha base ; Reminiscente ; BDI ;22078,408;3,51175;2013,5305;2,3469317;0,6683083;0,005559643
Linha base ; Obliterante ; BBGP ;1933,7078;1,26975;406,58475;0;0;0
Linha base ; Reminiscente ; BBGP ;28468,912;30,44625;175,124;14,743614;0,48425058;0,04878736
Linha base ; Reminiscente ; BDI ;47583,57;10,91925;7478,084;3,9548903;0,36219433;0,003232059
Linha base ; Persistente ; BBGP ;50084,73;129,10075;0;15,04058;0,11650265;0,03003027
Linha base ; Obliterante ; SOAR ;4541,285;1,31975;362,6225;0;0;0
Linha base ; Reminiscente ; SOAR ;51368,656;30,58125;175,9145;14,72478;0,48149702;0,027715772
Linha base ; Persistente ; SOAR ;72528,375;129,10075;0;15,04058;0,11650265;0,020737512
Linha base ; Persistente ; BDI ;60865,51;129,10075;0;15,04058;0,11650265;0,02471117
Linha base ; Obliterante ; BDI ;3466,5515;1,2635;367,5255;0;0;0
Linha base ; Obliterante ; BBGP ;1833,7178;1,29075;392,64124;0,37176412;0,28802177;0,006454093
Linha base ; Obliterante ; SOAR ;3854,1223;1,27325;330,2985;0,35465539;0,2785434;0,004955289
Linha base ; Obliterante ; BDI ;3201,0957;1,4335;335,272;0,17637053;0,123034894;0,002691112
Linha base ; Persistente ; BBGP ;38995,16;124,635;0;12,891287;0,10343231;0,033058684
Linha base ; Persistente ; SOAR ;58322,93;124,635;0;12,891287;0,10343231;0,022103291
Linha base ; Persistente ; BDI ;46420,383;124,635;0;12,891287;0,10343231;0,027770746
Linha base ; Obliterante ; BBGP ;1892,464;1,26925;378,33075;0,35465539;0,2794212;0,006248585
Linha base ; Reminiscente ; BDI ;53788,246;11,177;9532,27;4,48424;0,40120247;0,003007318
Linha base ; Reminiscente ; SOAR ;41672,16;31,43;157,91376;12,5424795;0,39906076;0,028999083
Linha base ; Reminiscente ; BBGP ;22279,672;31,42525;157,5295;12,54216;0,3991109;0,05257673
Linha base ; Obliterante ; SOAR ;4747,815;1,276;386,3495;0;0;0
Linha base ; Persistente ; SOAR ;82220,23;134,60025;0;12,474965;0,09268159;0,015172622
Linha base ; Reminiscente ; BDI ;36609,31;5,763;4554,281;2,7287104;0,47348782;0,003321534
Linha base ; Persistente ; BBGP ;53416,586;134,60025;0;12,474965;0,09268159;0,023354104
Linha base ; Obliterante ; BBGP ;2074,3938;1,298;443,0155;0,47059914;0,36255714;0,007234924
Linha base ; Reminiscente ; SOAR ;68122,484;30,03;213,825;11,897287;0,39618006;0,016933054
Linha base ; Obliterante ; BDI ;3371,379;1,2545;385,427;0,47059914;0,37512884;0,006512898
Linha base ; Persistente ; BDI ;66179,5;134,60025;0;12,474965;0,09268159;0,018850194
Linha base ; Reminiscente ; BBGP ;34169,85;30,03625;205,552;11,897687;0,39611095;0,03284352
Linha base ; Obliterante ; SOAR ;4478,941;1,2965;378,895;0,1274295;0,098287314;0,001541258
Linha base ; Reminiscente ; BBGP ;29718,703;28,336;198,69376;14,628147;0,5162389;0,046137363
Linha base ; Persistente ; BBGP ;53641,246;132,583;0;15,051664;0,11352636;0,02805987
Linha base ; Obliterante ; BBGP ;2071,78;1,2485;429,04874;0,11399017;0,0913017;0,00179166
Linha base ; Reminiscente ; SOAR ;54660,938;28,29475;201,027;14,609617;0,5163367;0,02577961
Linha base ; Persistente ; BDI ;63171,832;132,583;0;15,051664;0,11352636;0,023826543
Linha base ; Reminiscente ; BDI ;37034,59;5,2025;4200,6304;1,2308064;0,23657979;0,001557177
Linha base ; Obliterante ; BDI ;3459,0752;1,25575;377,03226;0,1274295;0,10147681;0,001762657
Linha base ; Persistente ; SOAR ;74758,875;132,583;0;15,051664;0,11352636;0,020133615
Linha base ; Reminiscente ; SOAR ;51053,617;29,317;203,94225;15,101256;0,5151024;0,028443005
Linha base ; Reminiscente ; BDI ;33160,215;3,978;2296,5632;0;0;0
Linha base ; Persistente ; BBGP ;41653,23;134,50674;0;15,607748;0,116036914;0,037470676
Linha base ; Obliterante ; SOAR ;4161,583;1,2685;346,9095;1,7999624;1,4189692;0,0235885
Linha base ; Reminiscente ; BBGP ;26576,324;29,3145;204,87276;15,10061;0,51512426;0,05275313
Linha base ; Persistente ; BDI ;51837,87;134,50674;0;15,607748;0,116036914;0,030108774
Linha base ; Obliterante ; BDI ;3127,2292;1,23525;350,42;2,0419657;1,6530789;0,03079224
Linha base ; Obliterante ; BBGP ;1773,9005;1,246;376,09875;2,0419657;1,6388167;0,03689263
Linha base ; Persistente ; SOAR ;63196,742;134,50674;0;15,607748;0,116036914;0,024697077
Linha base ; Persistente ; SOAR ;73018,61;132,85976;0;11,840056;0,08911695;0,016215121
Linha base ; Obliterante ; BDI ;3132,945;1,2205;363,0405;0,35601968;0,29169986;0,005263954
Linha base ; Reminiscente ; SOAR ;62003,367;36,86475;177,14725;10,854429;0,29443926;0,017019924
Linha base ; Reminiscente ; BDI ;35125,332;5,3585;3686,7207;0,12390757;0,023123555;1,72E-04
Linha base ; Reminiscente ; BBGP ;36019,9;36,87;175,668;10,85286;0,29435477;0,028729072
Linha base ; Obliterante ; BBGP ;1812,9027;1,23325;391,096;0,44927374;0,3643006;0,007849135
Linha base ; Persistente ; BBGP ;46619,344;132,85976;0;11,840056;0,08911695;0,025397303
Linha base ; Persistente ; BDI ;57946,367;132,85976;0;11,840056;0,08911695;0,020432783
Linha base ; Obliterante ; SOAR ;4459,917;1,27575;364,94025;0,38128713;0,29887292;0,004701839
Linha base ; Obliterante ; SOAR ;4381,609;1,33225;339,6875;1,34371;1,0086019;0,017274704
Linha base ; Persistente ; BDI ;53346,758;123,6955;0;14,213194;0,114904694;0,02664303
Linha base ; Persistente ; BBGP ;43994,633;123,6955;0;14,213194;0,114904694;0,032306653
Linha base ; Reminiscente ; BDI ;31048,963;5,449;3321,5432;5,3574624;0,983201;0,008336594
Linha base ; Reminiscente ; SOAR ;52214,766;27,977;200,296;13,096878;0,4681302;0,02415608
Linha base ; Obliterante ; BDI ;3147,017;1,23175;332,14874;0,7700854;0,62519616;0,011905153
Linha base ; Persistente ; SOAR ;65649,805;123,6955;0;14,213194;0,114904694;0,021650016
Linha base ; Obliterante ; BBGP ;2070,1987;1,2175;352,21274;0,7504017;0,61634636;0,013418417
Linha base ; Reminiscente ; BBGP ;26051,83;27,98525;204,67725;13,098254;0,46804133;0,046615325
Linha base ; Reminiscente ; BDI ;21928,543;3,51475;1241,8447;0;0;0
Linha base ; Persistente ; BBGP ;51864,89;132,66675;0;13,712853;0,10336316;0,02643957
Linha base ; Obliterante ; BBGP ;1868,5024;1,2435;412,2765;0;0;0
Linha base ; Obliterante ; SOAR ;4190,5967;1,241;363,6135;0;0;0
Linha base ; Reminiscente ; SOAR ;57918,766;30,805;207,57175;13,143355;0,42666304;0,021907607
Linha base ; Persistente ; BDI ;58227,023;132,66675;0;13,712853;0,10336316;0,02355067
Linha base ; Persistente ; SOAR ;69987,38;132,66675;0;13,712853;0,10336316;0,019593323
Linha base ; Obliterante ; BDI ;2917,1409;1,18875;361,85025;0;0;0
Linha base ; Reminiscente ; BBGP ;30720,355;30,777;205,69975;13,144779;0,42709747;0,040103238
Linha base ; Reminiscente ; BDI ;28347,393;3,421;1786,246;1,2039578;0,35193154;0,002605414
Linha base ; Reminiscente ; BBGP ;30013,898;32,48675;218,9315;9,499161;0,29240108;0,029497556
Linha base ; Obliterante ; BBGP ;1752,246;1,225;400,29224;1,2058985;0,98440695;0,020953314
Linha base ; Obliterante ; BDI ;3329,1921;1,23025;369,176;1,2008848;0,9761307;0,017104302
Linha base ; Persistente ; BBGP ;45838,66;128,46225;0;10,411244;0,081045166;0,0227128
Linha base ; Obliterante ; SOAR ;4500,684;1,243;366,1955;1,2058985;0,97015166;0,01477339
Linha base ; Reminiscente ; SOAR ;64505,867;32,27575;216,0155;9,574962;0,29666117;0,014362581
Linha base ; Persistente ; SOAR ;78543,47;128,46225;0;10,411244;0,081045166;0,013255391
Linha base ; Persistente ; BDI ;63609,383;128,46225;0;10,411244;0,081045166;0,016367465
Linha base ; Obliterante ; BDI ;3546,3264;1,2755;343,96024;0;0;0
Linha base ; Persistente ; BBGP ;45358,168;128,52975;0;13,972377;0,108709276;0,030804545
Linha base ; Obliterante ; BBGP ;2181,6064;1,327;397,35925;0,8854055;0,6672234;0,014384677
Linha base ; Reminiscente ; BBGP ;26052,896;27,04425;180,5045;13,481581;0,4985008;0,04839403
Linha base ; Reminiscente ; SOAR ;49145,363;27,018;185,28125;13,482082;0,4990037;0,026436402
Linha base ; Obliterante ; SOAR ;4797,821;1,345;342,2715;0,8854055;0,658294;0,010770654
Linha base ; Persistente ; SOAR ;67688,74;128,52975;0;13,972377;0,108709276;0,020642098
Linha base ; Persistente ; BDI ;54607,87;128,52975;0;13,972377;0,108709276;0,025586745
Linha base ; Reminiscente ; BDI ;34215,297;3,7285;1438,2015;0;0;0
Linha base ; Reminiscente ; SOAR ;56270,027;28,63125;202,44275;14,846355;0,51853675;0,025467869
Linha base ; Reminiscente ; BBGP ;30699,502;28,62725;204,41925;14,846834;0,5186259;0,045342576
Linha base ; Persistente ; SOAR ;68787,27;132,916;0;15,318888;0,1152524;0,022269946
Linha base ; Persistente ; BDI ;60005,406;132,916;0;15,318888;0,1152524;0,02552918
Linha base ; Obliterante ; BBGP ;1765,0015;1,28375;374,963;0,28899223;0,22511564;0,005240463
Linha base ; Reminiscente ; BDI ;26922,574;3,201;2287,2273;0;0;0
Linha base ; Obliterante ; SOAR ;3948,6304;1,25875;329,7115;0,21180852;0,16826893;0,002923212
Linha base ; Obliterante ; BDI ;3029,3174;1,23975;330,90875;0,28919166;0,2332661;0,004562531
Linha base ; Persistente ; BBGP ;49836,727;132,916;0;15,318888;0,1152524;0,03073815
Linha base ; Persistente ; BBGP ;49587,31;123,81475;0;12,513428;0,101065725;0,025235143
Linha base ; Reminiscente ; SOAR ;54175,383;28,98075;200,9725;11,991171;0,4137633;0,021342257
Linha base ; Obliterante ; BBGP ;2107,8494;1,26;358,7525;0;0;0
Linha base ; Obliterante ; SOAR ;3814,2676;1,24475;311,36426;0;0;0
Linha base ; Persistente ; SOAR ;63157,57;123,81475;0;12,513428;0,101065725;0,01981303
Linha base ; Persistente ; BDI ;55770,57;123,81475;0;12,513428;0,101065725;0,022437332
Linha base ; Obliterante ; BDI ;2904,6672;1,19275;315,90775;0;0;0
Linha base ; Reminiscente ; BDI ;58423,21;6,55;2625,8833;0;0;0
Linha base ; Reminiscente ; BBGP ;30675,127;28,98975;205,743;11,990459;0,4136103;0,0366316
Customizado ; Reminiscente ; SOAR ;49882,9;25,982;200,588;10,36237;0,39882877;0,019970348
Customizado ; Persistente ; SOAR ;67898,78;127,89525;0;11,124127;0,08697843;0,016383398
Customizado ; Obliterante ; SOAR ;3907,438;1,22125;342,55026;0;0;0
Customizado ; Obliterante ; SOAR ;4195,525;1,24275;346,73676;0,49622342;0,3992946;0,006475667
Customizado ; Persistente ; SOAR ;72402,82;129,218;0;17,197746;0,13309094;0,023752868
Customizado ; Reminiscente ; SOAR ;58015,57;33,1575;183,35475;16,807598;0,50690186;0,028083283
Customizado ; Reminiscente ; SOAR ;41771,367;30,11375;165,27725;13,409771;0,44530392;0,030880911
Customizado ; Persistente ; SOAR ;55009,008;124,25175;0;13,813644;0,11117465;0,025111606
Customizado ; Obliterante ; SOAR ;3865,8154;1,213;337,57526;1,7608613;1,451658;0,024316022
Customizado ; Persistente ; SOAR ;55834,94;123,7765;0;14,623169;0,118141726;0,026189996
Customizado ; Reminiscente ; SOAR ;46736,586;24,48425;187,622;14,121635;0,5767641;0,02904921
Customizado ; Obliterante ; SOAR ;4128,074;1,309;349,25674;0,7870045;0,60122573;0,010327273
Customizado ; Obliterante ; SOAR ;4423,438;1,279;360,379;0;0;0
Customizado ; Persistente ; SOAR ;72794,54;128,29324;0;12,949851;0,10093946;0,017789591
Customizado ; Reminiscente ; SOAR ;62428,227;32,36925;215,59274;12,47558;0,38541454;0,019316781
Customizado ; Obliterante ; SOAR ;4389,272;1,24725;347,162;0,64711136;0,51883054;0,008232035
Customizado ; Persistente ; SOAR ;61881,64;127,1095;0;15,775561;0,12411001;0,02549312
Customizado ; Reminiscente ; SOAR ;50131,965;30,1815;184,35776;15,094679;0,5001302;0,029041888
Customizado ; Reminiscente ; SOAR ;47950,684;27,8925;216,06375;13,24015;0,47468498;0,026421476
Customizado ; Obliterante ; SOAR ;3916,5552;1,2135;326,0835;0;0;0
Customizado ; Persistente ; SOAR ;60144,77;128,14525;0;13,753702;0,107329;0,022867661
Customizado ; Obliterante ; SOAR ;4231,127;1,25075;341,42224;1,6187586;1,2942303;0,021173114
Customizado ; Persistente ; SOAR ;60375,684;121,72;0;17,448965;0,14335331;0,02890065
Customizado ; Reminiscente ; SOAR ;41721,26;23,65525;206,086;16,34658;0,6910339;0,0373362
Customizado ; Reminiscente ; SOAR ;57491,895;27,6695;188,67325;14,813214;0,53536254;0,024947047
Customizado ; Persistente ; SOAR ;72234,516;130,94576;0;15,269452;0,11660899;0,02113872
Customizado ; Obliterante ; SOAR ;4420,38;1,263;351,07974;0;0;0
Customizado ; Persistente ; SOAR ;60769,33;129,206;0;14,382634;0,11131553;0,023667589
Customizado ; Obliterante ; SOAR ;4014,9065;1,24275;347,8265;0;0;0
Customizado ; Reminiscente ; SOAR ;48359,49;30,1265;201,84676;14,11061;0,4683787;0,028009493
Customizado ; Reminiscente ; SOAR ;50900,62;28,92475;228,649;13,800806;0,47712794;0,02594765
Customizado ; Persistente ; SOAR ;73002,84;132,1045;0;14,504764;0,10979764;0,019868765
Customizado ; Obliterante ; SOAR ;4195,021;1,2385;349,90625;0;0;0
Customizado ; Reminiscente ; SOAR ;56037,5;29,6505;209,86725;12,016168;0,4052602;0,020669006
Customizado ; Obliterante ; SOAR ;3830,9783;1,24425;320,74225;0;0;0
Customizado ; Persistente ; SOAR ;67383,555;126,939;0;12,747732;0,10042407;0,018918164
Customizado ; Obliterante ; SOAR ;3885,7952;1,24175;319,5185;0,49257788;0,39668038;0,006956352
Customizado ; Persistente ; SOAR ;64507,707;128,77126;0;12,444064;0,09663697;0,019290818
Customizado ; Reminiscente ; SOAR ;54849,027;29,5925;222,8745;11,908922;0,40243042;0,020864377
Customizado ; Reminiscente ; SOAR ;53891,48;36,232;145,782;14,013626;0,38677487;0,025318524
Customizado ; Obliterante ; SOAR ;3874,9634;1,23;329,247;0,20237498;0,1645325;0,002823535
Customizado ; Persistente ; SOAR ;63906,688;128,581;0;14,386074;0,111883365;0,022511063
Customizado ; Reminiscente ; SOAR ;55548;32,29225;188,4015;14,067454;0,4356294;0,024494098
Customizado ; Obliterante ; SOAR ;4640,737;1,3105;356,15274;0;0;0
Customizado ; Persistente ; SOAR ;65248,926;130,23676;0;14,6743145;0,11267414;0,02248974
Customizado ; Obliterante ; SOAR ;4248,912;1,271;358,6945;0,6096807;0,47968584;0,007780652
Customizado ; Reminiscente ; SOAR ;59641,887;36,04575;172,5875;15,987652;0,44353777;0,0260522
Customizado ; Persistente ; SOAR ;80973,12;138,11525;0;16,071894;0,11636581;0,01984843
Customizado ; Obliterante ; SOAR ;4257,04;1,28425;343,655;1,4856782;1,156845;0,0193106
Customizado ; Persistente ; SOAR ;55977,87;126,57525;0;17,360756;0,13715759;0,031013604
Customizado ; Reminiscente ; SOAR ;36718,426;20,90425;199,92775;16,772118;0,80233055;0,04331899
Customizado ; Obliterante ; SOAR ;4174,1274;1,28425;340,93976;0;0;0
Customizado ; Reminiscente ; SOAR ;40229,312;27,784;150,961;15,310598;0,5510581;0,036681823
Customizado ; Persistente ; SOAR ;61258,41;129,54526;0;15,766627;0,121707484;0,025737898
Customizado ; Obliterante ; SOAR ;4087,3623;1,232;331,137;1,8322676;1,4872302;0,024764616
Customizado ; Persistente ; SOAR ;64440,4;125,55;0;11,524827;0,091794714;0,017884474
Customizado ; Reminiscente ; SOAR ;52775,902;31,764;186,87225;10,972569;0,34544042;0,02007987
Customizado ; Persistente ; SOAR ;56609;123,888;0;16,423426;0,13256672;0,02901204
Customizado ; Reminiscente ; SOAR ;32580,695;20,97575;196,438;15,999964;0,7627839;0,04631619
Customizado ; Obliterante ; SOAR ;4075,6282;1,26375;348,1435;0,7610637;0,6022265;0,010070892
Customizado ; Reminiscente ; SOAR ;56711,617;30,08925;206,50224;11,877185;0,39473182;0,020207321
Customizado ; Persistente ; SOAR ;63481,414;136,32726;0;12,587078;0,092329875;0,019827973
Customizado ; Obliterante ; SOAR ;4340,414;1,312;357,2315;0,41807532;0,31865495;0,00528358
Customizado ; Obliterante ; SOAR ;3891,9702;1,2325;322,0295;0,24707858;0,20046945;0,003473979
Customizado ; Persistente ; SOAR ;64976,035;129,54926;0;14,652511;0,113103785;0,022550639
Customizado ; Reminiscente ; SOAR ;51389,617;33,9215;175,32275;14,271956;0,42073482;0,02685584
Customizado ; Obliterante ; SOAR ;4092,1514;1,23;336,24875;0,3087459;0,25101292;0,004141661
Customizado ; Reminiscente ; SOAR ;61280,17;38,63425;165,59425;10,306178;0,26676273;0,016375618
Customizado ; Persistente ; SOAR ;68729,086;125,8655;0;10,978443;0,087223604;0,015973505
Customizado ; Obliterante ; SOAR ;4605,22;1,26725;362,0015;0;0;0
Customizado ; Persistente ; SOAR ;69615,195;131,115;0;16,292042;0,12425765;0,023402996
Customizado ; Reminiscente ; SOAR ;47778,31;24,61525;203,092;15,795393;0,6416914;0,031711783
Customizado ; Reminiscente ; SOAR ;53776,87;27,584;212,57675;15,51202;0,5623557;0,027748277
Customizado ; Persistente ; SOAR ;64956,914;131,89775;0;16,091898;0,122002825;0,024773188
Customizado ; Obliterante ; SOAR ;4622,524;1,28775;358,2445;0,17634663;0,13694167;0,002149266
Customizado ; Reminiscente ; SOAR ;50739,66;28,867;195,84775;14,134777;0,48965174;0,026822157
Customizado ; Obliterante ; SOAR ;4081,493;1,246;355,1685;0;0;0
Customizado ; Persistente ; SOAR ;67383,46;130,88425;0;14,766056;0,112817675;0,021913473
Customizado ; Reminiscente ; SOAR ;39134,51;24,394;170,69576;15,412509;0,6318156;0,0377374
Customizado ; Obliterante ; SOAR ;4344,319;1,3195;334,428;0,7884209;0,5975149;0,010254417
Customizado ; Persistente ; SOAR ;56299,36;125,93825;0;15,983679;0,1269168;0,028390517
Customizado ; Persistente ; SOAR ;74408,64;123,6575;0;12,939641;0,10464097;0,017389972
Customizado ; Reminiscente ; SOAR ;53141,16;30,8925;171,3735;12,416906;0,40193918;0,022635914
Customizado ; Obliterante ; SOAR ;4212,23;1,2395;342,65375;1,3739858;1,1085;0,017987007
Customizado ; Reminiscente ; SOAR ;45712,145;27,95025;193,1525;14,16276;0,50671315;0,029726427
Customizado ; Obliterante ; SOAR ;3956,3452;1,26175;328,226;0,95308554;0,755368;0,013166701
Customizado ; Persistente ; SOAR ;61952,316;128,88;0;14,810344;0,11491576;0,023906037
Customizado ; Reminiscente ; SOAR ;49261,055;31,1495;209,32726;16,137133;0,5180543;0,03142312
Customizado ; Persistente ; SOAR ;66361,37;133,357;0;16,32004;0,12237858;0,024592683
Customizado ; Obliterante ; SOAR ;4671,159;1,3195;384,2475;0,14764449;0,11189427;0,001734212
Customizado ; Persistente ; SOAR ;66397,94;124,04175;0;14,807991;0,11937909;0,022301884
Customizado ; Obliterante ; SOAR ;3947,309;1,27;329,23676;2,2824795;1,797228;0,031527366
Customizado ; Reminiscente ; SOAR ;44169,145;31,7285;156,33275;14,391553;0,4535844;0,031469002
Customizado ; Obliterante ; SOAR ;4096,623;1,234;328,329;0;0;0
Customizado ; Persistente ; SOAR ;69241,92;128,0555;0;13,388711;0,104553975;0,019336134
Customizado ; Reminiscente ; SOAR ;49507,734;30,0625;179,08424;12,722771;0,42321068;0,02480141
Customizado ; Persistente ; SOAR ;63624,793;133,06175;0;15,277473;0,114814915;0,024011824
Customizado ; Reminiscente ; SOAR ;49835,71;25,288;213,77126;14,930133;0,59040385;0,028726477
Customizado ; Obliterante ; SOAR ;4531,506;1,287;372,0115;0,52330786;0,40661064;0,00634188
Customizado ; Obliterante ; SOAR ;3757,8855;1,20675;330,717;0,9623068;0,7974367;0,013620654
Customizado ; Reminiscente ; SOAR ;39190,098;25,22575;171,09225;15,820242;0,62714654;0,03867933
Customizado ; Persistente ; SOAR ;59846,71;126,00275;0;16,173155;0,12835558;0,027024299
Customizado ; Persistente ; SOAR ;65502,656;124,86025;0;13,769332;0,11027794;0,021021029
Customizado ; Reminiscente ; SOAR ;57940,555;31,28175;188,287;12,100395;0,38681963;0,020226851
Customizado ; Obliterante ; SOAR ;4061,9507;1,2315;343,7215;0,072841525;0,059148617;9,71E-04
Customizado ; Obliterante ; SOAR ;4055,4841;1,24825;333,49524;1,4244636;1,1411685;0,01927442
Customizado ; Reminiscente ; SOAR ;47020,566;25,2215;213,4015;11,752902;0,4659874;0,023910083
Customizado ; Persistente ; SOAR ;60062,215;123,867;0;13,009096;0,10502472;0,021659369
Customizado ; Persistente ; SOAR ;70234,12;133,9625;0;15,751332;0,11758017;0,022426896
Customizado ; Reminiscente ; SOAR ;53129,56;26,409;192,961;15,381261;0,58242494;0,027935876
Customizado ; Obliterante ; SOAR ;4566,868;1,28525;358,27274;0,47852138;0,37231776;0,005871719
Customizado ; Obliterante ; SOAR ;4517,496;1,28025;365,60574;0,6206223;0,48476648;0,007593053
Customizado ; Persistente ; SOAR ;61465,55;138,98676;0;16,01176;0,1152035;0,026049975
Customizado ; Reminiscente ; SOAR ;45777,96;20,214;228,196;15,561498;0,7698376;0,032379366
Customizado ; Persistente ; SOAR ;59358,04;122,779;0;12,277927;0,100000225;0,020684524
Customizado ; Reminiscente ; SOAR ;48533,598;28,04825;174,792;11,79252;0,42043692;0,02345299
Customizado ; Obliterante ; SOAR ;4086,673;1,2735;322,166;0;0;0
Customizado ; Obliterante ; SOAR ;4436,918;1,3245;355,33725;0;0;0
Customizado ; Persistente ; SOAR ;62024,773;133,452;0;13,072056;0,097953245;0,02107554
Customizado ; Reminiscente ; SOAR ;49029,434;31,171;149,46175;12,787222;0,41022816;0,025309177
Customizado ; Persistente ; SOAR ;59621,703;126,21375;0;11,449044;0,09071154;0,019202814
Customizado ; Obliterante ; SOAR ;4244,245;1,24675;352,117;0;0;0
Customizado ; Reminiscente ; SOAR ;48411,387;24,4095;195,00725;10,5822935;0,43353176;0,021012682
Customizado ; Persistente ; SOAR ;72633,05;132,7265;0;13,321726;0,10036975;0,018341137
Customizado ; Reminiscente ; SOAR ;54899,863;27,413;207,272;12,558952;0,45813856;0,022043854
Customizado ; Obliterante ; SOAR ;4272,885;1,24825;359,87924;0;0;0
Customizado ; Reminiscente ; SOAR ;51307,543;28,90725;162,89575;14,763007;0,5107026;0,027888143
Customizado ; Obliterante ; SOAR ;4686,723;1,3695;359,13275;0,49316308;0,36010447;0,005957478
Customizado ; Persistente ; SOAR ;73442,53;132,1475;0;15,048373;0,113875575;0,020489998
Customizado ; Persistente ; SOAR ;57431,695;129,53876;0;13,496458;0,10418857;0,023500016
Customizado ; Obliterante ; SOAR ;4093,6023;1,24625;352,39825;0;0;0
Customizado ; Reminiscente ; SOAR ;49575,664;29,31225;235,03674;12,905168;0,44026533;0,024852982
Customizado ; Persistente ; SOAR ;71015,8;128,574;0;11,351208;0,0882854;0,01598406
Customizado ; Reminiscente ; SOAR ;57955,14;33,6;168,749;10,701885;0,3185085;0,017943349
Customizado ; Obliterante ; SOAR ;3851,3022;1,209;327,09576;0,43631434;0,36088863;0,006126066
Customizado ; Reminiscente ; SOAR ;44488,727;25,5825;180,12875;14,933919;0,58375525;0,03226164
Customizado ; Persistente ; SOAR ;65413,926;127,93075;0;15,532749;0,121415295;0,023745324
Customizado ; Obliterante ; SOAR ;4182,9697;1,239;347,73676;0;0;0
Customizado ; Reminiscente ; SOAR ;53069,68;36,37;139,20775;15,838235;0,43547526;0,029081387
Customizado ; Persistente ; SOAR ;76473,63;129,41025;0;16,060194;0,12410296;0,021000955
Customizado ; Obliterante ; SOAR ;4171,043;1,30325;336,99426;2,4387386;1,8712746;0,032339785
Customizado ; Persistente ; SOAR ;68534,195;134,20924;0;16,604956;0,12372438;0,024228716
Customizado ; Reminiscente ; SOAR ;48446,234;33,734;170,9265;16,1699;0,4793354;0,032239538
Customizado ; Obliterante ; SOAR ;4202,85;1,2555;358,90375;0,56567085;0,45055425;0,007259741
Customizado ; Obliterante ; SOAR ;3841,723;1,24875;322,2275;0,6286302;0,5034076;0,008899071
Customizado ; Persistente ; SOAR ;67805,81;122,50475;0;14,989959;0,12236226;0,022107188
Customizado ; Reminiscente ; SOAR ;51085,016;33,1455;163,4735;14,652338;0,44206116;0,027792882
Customizado ; Obliterante ; SOAR ;4087,4397;1,22875;360,981;0;0;0
Customizado ; Reminiscente ; SOAR ;53412,656;32,39375;213,3335;16,210384;0,50041705;0,029183716
Customizado ; Persistente ; SOAR ;75360,336;133,2995;0;16,538313;0,12406883;0,021945646
Customizado ; Reminiscente ; SOAR ;68218,38;39,67575;166,88025;12,872969;0,3244543;0,01841964
Customizado ; Persistente ; SOAR ;79881,85;130,06075;0;13,361435;0,10273226;0,016726498
Customizado ; Obliterante ; SOAR ;4271,792;1,24275;348,412;0;0;0
Customizado ; Persistente ; SOAR ;60138,66;124,493;0;14,008995;0,11252838;0,023294492
Customizado ; Reminiscente ; SOAR ;47480,08;28,36775;160,817;13,551187;0,4776969;0,027605765
Customizado ; Obliterante ; SOAR ;4217,791;1,271;338,8405;0;0;0
Customizado ; Persistente ; SOAR ;57332,496;123,2195;0;13,663547;0,11088786;0,023832114
Customizado ; Reminiscente ; SOAR ;42096,04;29,96325;157,03175;13,190134;0,4402104;0,03020663
Customizado ; Obliterante ; SOAR ;4083,8257;1,23825;349,492;0,78163856;0,63124454;0,010313561
Customizado ; Obliterante ; SOAR ;3857,5466;1,22925;315,0435;0,6646639;0,5407069;0,009484385
Customizado ; Reminiscente ; SOAR ;42699,777;30,26275;167,64775;12,625914;0,4172097;0,028451959
Customizado ; Persistente ; SOAR ;55125,55;121,0625;0;13,151283;0,10863218;0,023856964
Customizado ; Obliterante ; SOAR ;4053,2214;1,236;333,6655;0,50488615;0,40848395;0,006832133
